id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;12950;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;18550;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;24150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;72150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;12950;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;18550;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;72150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13400;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21900;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;23550;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;91550;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13400;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21840;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;25900;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;103090;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13400;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21840;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;25900;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;103090;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15201;Putre;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13400;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21840;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;25900;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;103090;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15202;General Lagos;15;Arica y Parinacota;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13600;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21000;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;24550;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;92200;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;76890;01101;Iquique;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13600;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21000;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;24550;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;92200;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;76890;01107;Alto Hospicio;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;5;kg;13600;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;11;kg;21000;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;15;kg;26650;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;normal;45;kg;92200;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01404;Huara;01;Tarapacá;2023-03-21 09:30:09.306294;2023-03-20 09:30:09.306294
