id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;13050;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;11;kg;19150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;15;kg;24500;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;45;kg;73200;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;13050;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73200;13101;Santiago Centro;13;Metropolitana de Santiago;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;5;kg;13500;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;11;kg;22040;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;15;kg;24050;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;45;kg;92600;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;5;kg;13500;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;11;kg;22040;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;15;kg;26350;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;45;kg;104140;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;5;kg;13500;15201;Putre;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;11;kg;22040;15201;Putre;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;15;kg;26350;15201;Putre;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;normal;45;kg;104140;15201;Putre;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2023-02-09 09:30:10.052008;2023-02-08 09:30:10.052008
