id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;12800;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;18550;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;23700;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;70800;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;12800;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;18550;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;23700;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;70800;13101;Santiago Centro;13;Metropolitana de Santiago;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13250;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;21540;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;23400;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;90200;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13250;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;21540;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;25700;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;101740;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13250;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;21540;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;25700;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;101740;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15201;Putre;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13250;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;21540;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;25700;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;101740;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15202;General Lagos;15;Arica y Parinacota;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;20600;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;24440;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;45;kg;90850;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;76890;01101;Iquique;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;01107;Alto Hospicio;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;11;kg;20600;01107;Alto Hospicio;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
licc1310101;LIPIGAS;lipigas;normal;15;kg;24440;01107;Alto Hospicio;01;Tarapacá;2023-01-27 13:03:26.417416;2023-01-26 13:03:26.417416
